Site,Label,concepticonReference,Concepticon_Gloss
3939,who,1235,WHO
3940,who,1235,WHO
3941,who,1235,WHO
3942,who,1235,WHO
3943,yellow_ascertainment,,
3944,yellow,1424,YELLOW
3945,yellow,1424,YELLOW
3946,yellow,1424,YELLOW
3947,yellow,1424,YELLOW
3948,yellow,1424,YELLOW
3949,yellow,1424,YELLOW
3950,yellow,1424,YELLOW
3951,yellow,1424,YELLOW
3952,yellow,1424,YELLOW
3953,yellow,1424,YELLOW
3954,yellow,1424,YELLOW
3955,yellow,1424,YELLOW
3956,yellow,1424,YELLOW
3957,yellow,1424,YELLOW
3958,yellow,1424,YELLOW
3959,yellow,1424,YELLOW
3960,yellow,1424,YELLOW
3961,yellow,1424,YELLOW
3962,yellow,1424,YELLOW
3963,yellow,1424,YELLOW
3964,yellow,1424,YELLOW
3965,yellow,1424,YELLOW
